Datetime,RTU_COMP_WATT,RTU_LA_COND_TEMP,RTU_MA_HUM,RTU_MA_TEMP,RTU_OA_HUM,RTU_OA_TEMP,RTU_RA_HUM,RTU_RA_TEMP,RTU_REFG_COND_TEMP_1,RTU_REFG_COND_TEMP_2,RTU_REFG_DISC_PRES_1,RTU_REFG_DISC_PRES_2,RTU_REFG_DISC_TEMP_1,RTU_REFG_DISC_TEMP_2,RTU_REFG_SUCT_PRES_1,RTU_REFG_SUCT_PRES_2,RTU_REFG_SUCT_TEMP_1,RTU_REFG_SUCT_TEMP_2,RTU_SA_FAN_WATT,RTU_SA_FLOW,RTU_SA_HUM,RTU_SA_TEMP,RTU_TOT_WATT,ZA_HUM,ZA_TEMP
2020-06-01 00:15:00,0.0,6.706964,62.486469,9.885046,62.782822,10.274537,65.36274,10.414751,11.170451,10.735264,5.536081,5.512779,9.082082,9.086353,5.529809,5.477255,9.870227,10.352939,0.0,33.642838,37.789658,20.561304,29.000002,-14.803085,20.545614
2020-06-01 00:16:00,0.0,6.666382,62.526897,9.861759,62.905548,10.248485,65.636269,10.426226,11.121861,10.713905,5.530993,5.498859,9.047906,9.037228,5.524599,5.469644,9.840324,10.316628,0.0,33.692272,38.572369,20.557817,29.000002,-14.803085,20.546757
2020-06-01 00:17:00,0.0,6.546772,62.651844,9.84422,62.968761,10.2405,65.800835,10.396178,11.109047,10.694683,5.531015,5.497694,9.011596,9.000916,5.518254,5.464401,9.804013,10.273911,0.0,33.681835,38.268116,20.537521,29.000002,-14.803085,20.540808
2020-06-01 00:18:00,0.0,6.5425,62.718445,9.817503,62.957104,10.231164,65.894386,10.319436,11.074872,10.666916,5.519825,5.483566,8.971014,8.966742,5.508486,5.455404,9.771975,10.239737,0.0,33.696465,38.14238,20.482727,28.000002,-14.803085,20.527514
2020-06-01 00:19:00,0.0,6.514733,62.758389,9.779665,63.08083,10.207649,66.002304,10.270772,11.05565,10.649828,5.51603,5.482557,8.928297,8.93684,5.501606,5.447909,9.742072,10.197019,0.0,33.708042,38.233723,20.45779,29.000002,-14.803085,20.51622
2020-06-01 00:20:00,0.0,6.583082,63.01009,9.735587,63.62727,10.191504,66.040543,10.275352,11.027883,10.609246,5.506353,5.478771,8.909073,8.904801,5.495939,5.441923,9.710034,10.162845,0.0,33.625435,38.259823,20.460587,29.000002,-14.803085,20.50444
2020-06-01 00:21:00,0.0,6.580946,63.325596,9.694911,63.908398,10.165848,66.007133,10.270772,10.985164,10.566529,5.500548,5.467642,8.859947,8.862082,5.489658,5.435606,9.66518,10.120126,0.0,33.663074,38.129623,20.45546,28.000002,-14.803085,20.487368
2020-06-01 00:22:00,0.0,6.559587,63.527767,9.64994,63.833294,10.145984,66.171837,10.254375,10.959534,10.53449,5.500585,5.467684,8.842859,8.825773,5.484351,5.428719,9.633142,10.100904,0.0,33.68787,37.863316,20.460587,29.000002,-14.803085,20.463095
2020-06-01 00:23:00,0.0,6.390851,63.713623,9.602962,63.84103,10.130006,66.143211,10.188906,10.927495,10.513132,5.485655,5.457749,8.798007,8.787327,5.477161,5.423235,9.596832,10.053913,0.0,33.679985,38.144711,20.473402,29.000002,-14.803085,20.456287
2020-06-01 00:24:00,0.0,6.418618,63.95232,9.577628,63.872967,10.101928,66.221107,10.190946,10.916816,10.476821,5.485679,5.452686,8.768104,8.757424,5.471479,5.416041,9.590424,10.038962,0.0,33.674656,37.996758,20.489023,28.000002,-14.803085,20.450556
2020-06-01 00:25:00,0.0,6.49551,63.999573,9.55692,63.999043,10.089919,66.374596,10.186365,10.880505,10.446919,5.478091,5.446486,8.721114,8.695483,5.465529,5.411249,9.526347,9.991973,0.0,33.706264,38.091927,20.462915,29.000002,-14.803085,20.450089
2020-06-01 00:26:00,0.0,6.497646,64.104301,9.518472,64.120422,10.08898,66.599876,10.17259,10.848466,10.442647,5.470557,5.437851,8.701892,8.68694,5.461099,5.405822,9.513532,9.977021,0.0,33.711948,38.325516,20.419785,28.000002,-14.803085,20.446629
2020-06-01 00:27:00,0.0,6.322503,64.325279,9.500878,64.11834,10.061798,66.642235,10.109344,10.805749,10.395658,5.470528,5.437796,8.680532,8.646358,5.45572,5.401581,9.457997,9.955663,0.0,33.680695,38.04324,20.400421,29.000002,-14.803085,20.444784
2020-06-01 00:28:00,0.0,6.401531,64.383911,9.468324,64.227478,10.051631,66.919525,10.07447,10.792932,10.380706,5.460211,5.42828,8.652766,8.633542,5.449439,5.396454,9.443047,9.919353,0.0,33.69952,37.956379,20.374319,28.000002,-14.803085,20.439154
2020-06-01 00:29:00,0.0,6.399395,64.459862,9.437577,64.306786,10.03382,66.993401,10.047046,10.74808,10.340123,5.455114,5.407947,8.620727,8.603639,5.440572,5.388005,9.398194,9.889449,0.0,33.678856,38.289688,20.343584,29.000002,-14.803085,20.422567
2020-06-01 00:30:00,0.0,6.232795,64.547523,9.397756,64.396294,10.013082,67.116493,10.039962,10.733128,10.329444,5.447537,5.407892,8.584416,8.571602,5.433681,5.378493,9.376835,9.844596,0.0,33.683537,38.225574,20.348709,29.000002,-14.803085,20.419571
2020-06-01 00:31:00,0.0,6.190077,64.619865,9.363128,64.447838,9.982499,67.254005,9.969804,10.707498,10.288861,5.439872,5.395309,8.543836,8.552379,5.42767,5.373353,9.340525,9.806149,0.0,33.70364,38.041622,20.361509,29.000002,-14.803085,20.416658
2020-06-01 00:32:00,0.0,6.320367,64.775017,9.31487,64.588112,9.972053,67.172035,9.951156,10.686138,10.276046,5.439892,5.392788,8.505389,8.531019,5.422348,5.366769,9.304214,9.784791,0.0,33.686447,37.588509,20.361509,28.000002,-14.803085,20.410704
2020-06-01 00:33:00,0.0,6.153767,65.000237,9.279655,64.77858,9.960036,67.495232,9.967137,10.662643,10.254687,5.429857,5.391489,8.479757,8.492574,5.416077,5.361141,9.263632,9.739936,0.0,33.675724,38.192852,20.379438,29.000002,-14.803085,20.413717
2020-06-01 00:34:00,0.0,6.175127,65.25293,9.260325,65.06752,9.942892,67.501152,9.934251,10.622062,10.220515,5.424924,5.37757,8.441312,8.454127,5.409739,5.354508,9.240137,9.714305,0.0,33.669048,38.255367,20.392248,29.000002,-14.803085,20.394354
2020-06-01 00:35:00,0.0,6.143087,65.456322,9.23313,65.250114,9.919042,67.480797,9.866632,10.600703,10.18634,5.424947,5.377558,8.411408,8.432768,5.404772,5.349047,9.193147,9.684403,0.0,33.679211,38.16711,20.375929,29.000002,-14.803085,20.389502
2020-06-01 00:36:00,0.0,6.230659,65.698036,9.206614,65.544128,9.901683,67.662064,9.834722,10.577208,10.173524,5.394636,5.366186,8.36442,8.413546,5.398825,5.34436,9.167518,9.656636,0.0,33.6824,37.700588,20.307449,28.000002,-14.803085,20.385935
2020-06-01 00:37:00,0.0,6.26697,65.988495,9.176509,65.840813,9.874621,67.605988,9.843839,10.54517,10.122262,5.394543,5.362482,8.353739,8.366556,5.393696,5.339683,9.131207,9.618191,0.0,33.669048,37.349358,20.271053,29.000002,-14.803085,20.383066
2020-06-01 00:38:00,0.0,6.260561,66.19825,9.140901,66.084656,9.848384,67.715584,9.845648,10.521675,10.100904,5.394541,5.362469,8.332381,8.358012,5.389011,5.333729,9.105577,9.59256,0.0,33.695187,37.577454,20.280321,29.000002,-14.803085,20.383049
2020-06-01 00:39:00,0.0,6.072603,66.429451,9.093263,66.415169,9.812488,67.806686,9.792396,10.504588,10.058186,5.379225,5.353654,8.321702,8.334517,5.379566,5.328783,9.082082,9.560522,0.0,33.671535,37.413986,20.262411,28.000002,-14.803085,20.374605
2020-06-01 00:40:00,0.0,5.978624,66.645164,9.03989,66.515724,9.777444,67.931664,9.743705,10.478957,10.032556,5.379365,5.347267,8.268304,8.293935,5.374017,5.318807,9.041499,9.528483,0.0,33.663719,37.413887,20.249617,29.000002,-14.803085,20.349989
2020-06-01 00:41:00,0.0,6.034157,66.807045,8.999365,66.455574,9.748576,68.03022,9.71146,10.457598,10.011196,5.374193,5.342208,8.240539,8.244809,5.368076,5.312866,9.022276,9.498581,0.0,33.683609,37.492329,20.231716,29.000002,-14.803085,20.346216
2020-06-01 00:42:00,0.0,6.087554,66.971893,8.966285,66.456352,9.727827,68.017136,9.700083,10.425559,9.979157,5.364102,5.332077,8.193547,8.221314,5.362067,5.306828,8.968879,9.455863,0.0,33.678356,37.268429,20.218929,28.000002,-14.803085,20.344709
2020-06-01 00:43:00,0.0,6.10037,67.083519,8.916392,66.515976,9.698927,68.081848,9.716011,10.408473,9.951391,5.363519,5.332133,8.172189,8.189277,5.35644,5.300469,8.943247,9.428096,0.0,33.719624,37.093128,20.215849,29.000002,-14.803085,20.334496
2020-06-01 00:44:00,0.0,6.040564,67.22419,8.852048,66.583473,9.661483,67.941948,9.743329,10.372161,9.887314,5.34906,5.321799,8.142287,8.152966,5.350169,5.295385,8.90053,9.381106,0.0,33.685883,36.841003,20.178926,29.000002,-14.803085,20.330223
2020-06-01 00:45:00,0.0,6.046972,67.447563,8.774549,66.989449,9.602914,67.924553,9.717794,10.346531,9.874498,5.349137,5.316729,8.123063,8.118791,5.344942,5.288822,8.866355,9.364019,0.0,33.644402,36.762653,20.150501,29.000002,-14.803085,20.315454
2020-06-01 00:46:00,0.0,5.970079,67.71769,8.715602,67.358353,9.547494,67.900696,9.671057,10.320901,9.844595,5.340136,5.310568,8.084618,8.086753,5.337432,5.282097,8.834316,9.314893,0.0,33.683964,36.799587,20.155613,28.000002,-14.803085,20.306747
2020-06-01 00:47:00,0.0,5.991438,68.004227,8.652135,67.960205,9.474566,67.893242,9.642794,10.312356,9.827508,5.333838,5.301958,8.0419,8.048306,5.332113,5.277067,8.810822,9.304213,0.0,33.675228,36.763767,20.168392,29.000002,-14.803085,20.289652
2020-06-01 00:48:00,0.0,5.812024,68.249886,8.606301,68.506767,9.395302,67.868492,9.642794,10.288861,9.814692,5.3337,5.302016,8.018405,8.011996,5.326838,5.272738,8.793735,9.280719,0.0,33.70137,36.796665,20.168392,29.000002,-14.803085,20.281168
2020-06-01 00:49:00,0.0,5.711637,68.550781,8.561719,68.931831,9.325211,68.022972,9.640462,10.269639,9.78479,5.324852,5.301862,7.999181,7.979958,5.320888,5.268347,8.759561,9.263631,0.0,33.686947,36.960644,20.168392,29.000002,-14.803085,20.284172
2020-06-01 00:50:00,0.0,5.617657,68.897552,8.535533,69.124596,9.26824,68.308968,9.552281,10.235465,9.767703,5.318583,5.291584,7.956463,7.973549,5.314613,5.262973,8.736066,9.246545,0.0,33.690571,37.363056,20.150501,29.000002,-14.803085,20.278284
2020-06-01 00:51:00,0.0,5.553579,69.204567,8.518326,69.261726,9.226246,68.591339,9.519521,10.233329,9.739936,5.318567,5.286554,7.93724,7.962871,5.31023,5.25661,8.714707,9.220914,0.0,33.686661,37.546753,20.148617,29.000002,-14.803085,20.255379
2020-06-01 00:52:00,0.0,5.540764,69.350273,8.477942,69.422066,9.192075,68.801247,9.514978,10.184204,9.718577,5.307194,5.286458,7.920153,7.920153,5.304243,5.25,8.693347,9.199554,0.0,33.708187,37.74754,20.117857,29.000002,-14.803085,20.247175
2020-06-01 00:53:00,0.0,5.510862,69.518135,8.454188,69.521973,9.172492,68.934944,9.514858,10.171388,9.695082,5.303476,5.273924,7.885979,7.888115,5.299899,5.244428,8.657039,9.169654,0.0,33.678425,38.016491,20.10898,28.000002,-14.803085,20.24995
2020-06-01 00:54:00,0.0,5.555716,69.625633,8.435472,69.644569,9.145156,68.956566,9.4516,10.132942,9.677995,5.30349,5.271439,7.86462,7.873164,5.294549,5.239268,8.624999,9.12907,0.0,33.689152,37.762836,20.114758,29.000002,-14.803085,20.246904
2020-06-01 00:55:00,0.0,5.621929,69.770378,8.384869,69.802132,9.130138,69.171623,9.418958,10.090224,9.643822,5.290565,5.271402,7.849669,7.841125,5.288269,5.233098,8.601504,9.09276,0.0,33.710102,37.588352,20.072783,29.000002,-14.803085,20.244383
2020-06-01 00:56:00,0.0,5.572803,69.899094,8.356194,69.887833,9.10903,69.245178,9.40308,10.071001,9.628871,5.287941,5.257034,7.813358,7.806951,5.284476,5.228921,8.554515,9.060721,0.0,33.675655,37.8531,20.038588,28.000002,-14.803085,20.246193
2020-06-01 00:57:00,0.0,5.455328,70.129219,8.333074,70.02993,9.081451,69.496353,9.338131,10.049642,9.616055,5.287937,5.255762,7.78132,7.787727,5.27882,5.223627,8.528884,9.011596,0.0,33.707973,37.904045,20.025824,29.000002,-14.803085,20.239109
2020-06-01 00:58:00,0.0,5.446785,70.353157,8.308186,70.172005,9.049726,69.637642,9.295712,10.041099,9.579745,5.277952,5.255714,7.751417,7.753553,5.273979,5.218649,8.503253,9.003053,0.0,33.676289,37.884125,20.043695,29.000002,-14.803085,20.213644
2020-06-01 00:59:00,0.0,5.615521,70.53125,8.273108,70.245628,9.024154,69.71312,9.291183,10.011195,9.560521,5.272702,5.246755,7.721514,7.717243,5.269289,5.215149,8.471214,8.966743,0.0,33.69696,37.887817,20.038588,29.000002,-14.803085,20.21645
2020-06-01 01:00:00,0.0,5.500182,70.665512,8.255069,70.375343,8.994191,69.789581,9.27706,9.985565,9.532756,5.272717,5.240325,7.695883,7.704427,5.264126,5.209675,8.443448,8.949656,0.0,33.660526,37.932507,20.043695,29.000002,-14.803085,20.213837
2020-06-01 01:01:00,0.0,5.483095,70.834251,8.220377,70.559059,8.957368,69.963448,9.195607,9.95139,9.511395,5.2633,5.240418,7.678797,7.670254,5.257681,5.204317,8.417816,8.906938,0.0,33.717419,38.082645,20.038588,29.000002,-14.803085,20.207123
2020-06-01 01:02:00,0.0,5.438242,70.989906,8.195796,70.670265,8.924215,70.217659,9.167975,9.917216,9.479358,5.257659,5.227181,7.646758,7.631807,5.250191,5.198254,8.385778,8.883442,0.0,33.662514,38.268246,20.025824,29.000002,-14.803085,20.194017
2020-06-01 01:03:00,0.0,5.444649,71.14991,8.177608,70.824608,8.897943,70.246742,9.146996,9.87877,9.460135,5.257608,5.225124,7.614719,7.610448,5.24578,5.194777,8.364419,8.855676,0.0,33.685528,38.471638,20.0165,28.000002,-14.803085,20.17977
2020-06-01 01:04:00,0.0,5.519405,71.28112,8.15721,71.042656,8.86519,70.47168,9.076566,9.853139,9.457998,5.252491,5.225064,7.595497,7.612583,5.240549,5.188826,8.349467,8.840724,0.0,33.648098,38.611408,20.015715,29.000002,-14.803085,20.179598
2020-06-01 01:05:00,0.0,5.369894,71.331573,8.147441,71.051048,8.822318,70.686455,9.0832,9.825372,9.417417,5.242486,5.225063,7.578411,7.574139,5.237659,5.182502,8.311023,8.812958,0.0,33.671185,38.723705,20.00749,29.000002,-14.803085,20.17959
2020-06-01 01:06:00,0.0,5.337855,71.412277,8.133384,71.207901,8.789374,70.794228,9.05522,9.806149,9.396057,5.242559,5.211442,7.559186,7.559186,5.233863,5.178724,8.296071,8.793735,0.0,33.64994,38.530735,19.981844,29.000002,-14.803085,20.171499
2020-06-01 01:07:00,0.0,5.342126,71.44149,8.107325,71.088814,8.760636,70.902451,8.978277,9.786926,9.364018,5.242499,5.210164,7.529285,7.529284,5.228532,5.173979,8.274711,8.774511,0.0,33.662868,38.117073,19.951529,28.000002,-14.803085,20.151117
2020-06-01 01:08:00,0.0,5.290865,71.404884,8.07761,70.738525,8.734015,70.935661,8.955488,9.759159,9.344796,5.233757,5.210072,7.522876,7.516468,5.225046,5.169822,8.259761,8.772376,0.0,33.667557,38.135838,19.92668,29.000002,-14.803085,20.14855
2020-06-01 01:09:00,0.0,5.224652,71.454803,8.053329,70.49752,8.71404,70.982841,8.944208,9.742072,9.30635,5.227387,5.209579,7.492975,7.488701,5.22255,5.168594,8.219178,8.740336,0.0,33.683964,38.004921,19.913929,29.000002,-14.803085,20.128387
2020-06-01 01:10:00,0.0,5.246011,71.486961,8.026367,70.430786,8.686962,71.053581,8.960002,9.716441,9.272175,5.227445,5.205068,7.480158,7.478022,5.21965,5.165314,8.212771,8.740336,0.0,33.639927,37.834995,19.931784,29.000002,-14.803085,20.119789
2020-06-01 01:11:00,0.0,5.312224,71.547356,8.015389,70.511368,8.660579,71.260086,8.954959,9.684403,9.244408,5.227481,5.194802,7.467343,7.465207,5.217464,5.161754,8.193549,8.725386,0.0,33.637867,37.740719,19.944532,29.000002,-14.803085,20.111593
2020-06-01 01:12:00,0.0,5.51727,71.624504,7.994678,71.001869,8.637386,71.462975,8.908328,9.656638,9.229457,5.227391,5.19615,7.460936,7.475886,5.214909,5.16453,8.189276,8.736065,0.0,33.67395,37.902634,19.944532,29.000002,-14.803085,20.108042
2020-06-01 01:13:00,0.0,5.491639,71.753792,7.99613,71.671402,8.599868,71.620667,8.832492,9.635278,9.210235,5.227263,5.204906,7.44812,7.473751,5.214855,5.165102,8.191413,8.733929,0.0,33.702076,38.108269,19.908842,29.000002,-14.803085,20.105459
2020-06-01 01:14:00,0.0,5.35067,71.885429,7.99937,72.114235,8.563784,71.601974,8.836838,9.616055,9.184604,5.227315,5.194764,7.44812,7.467343,5.214553,5.161417,8.16151,8.72325,0.0,33.650791,38.397976,19.900389,28.000002,-14.803085,20.096992
2020-06-01 01:15:00,0.0,5.228924,72.07827,8.006189,72.457191,8.530434,71.392059,8.859361,9.607512,9.171788,5.218473,5.194756,7.435305,7.44812,5.211099,5.157649,8.152966,8.721114,0.0,33.715645,38.656242,19.907221,29.000002,-14.803085,20.085745
2020-06-01 01:16:00,0.0,5.258827,72.211571,8.001052,72.296036,8.498219,71.266411,8.859361,9.594696,9.156837,5.212108,5.190731,7.426761,7.428897,5.205686,5.150995,8.152966,8.693347,0.0,33.657188,38.659145,19.888565,29.000002,-14.803085,20.082668
2020-06-01 01:17:00,0.0,5.199022,72.01815,7.966173,71.802238,8.460027,71.433067,8.843592,9.571201,9.111983,5.212008,5.179084,7.40113,7.403267,5.199696,5.145008,8.120926,8.661309,0.0,33.668262,38.149143,19.84042,29.000002,-14.803085,20.077316
2020-06-01 01:18:00,0.0,5.265234,71.999832,7.929445,72.026093,8.425694,71.633926,8.797362,9.547708,9.097033,5.200732,5.179132,7.366957,7.366955,5.191604,5.141207,8.091024,8.605775,0.0,33.633884,38.279057,19.806698,28.000002,-14.803085,20.063271
2020-06-01 01:19:00,0.0,5.329311,72.145821,7.899193,72.383347,8.378215,71.708,8.754842,9.509261,9.101304,5.196887,5.176528,7.330646,7.354141,5.187186,5.136722,8.069666,8.580145,0.0,33.693836,38.279049,19.819864,29.000002,-14.803085,20.048826
2020-06-01 01:20:00,0.0,5.357078,72.284592,7.871992,72.467232,8.335887,71.946457,8.731693,9.500717,9.06713,5.196966,5.153813,7.315694,7.32851,5.183625,5.133225,8.052579,8.560922,0.0,33.733829,38.075893,19.81477,29.000002,-14.803085,20.045931
2020-06-01 01:21:00,0.0,5.363485,72.34185,7.842772,72.674149,8.288924,72.036087,8.736194,9.475085,9.047907,5.196842,5.148657,7.302879,7.305015,5.17957,5.128758,8.018404,8.535291,0.0,33.73489,38.062885,19.819864,29.000002,-14.803085,20.039795
2020-06-01 01:22:00,0.0,5.419018,72.440094,7.790651,72.815575,8.249151,72.018265,8.747443,9.449456,9.03082,5.186812,5.148739,7.285792,7.279385,5.176142,5.121905,8.001317,8.516068,0.0,33.730419,37.928799,19.832598,28.000002,-14.803085,20.036833
2020-06-01 01:23:00,0.0,5.322903,72.584686,7.76744,73.17849,8.203027,71.987152,8.747443,9.445184,9.005189,5.181788,5.148719,7.260161,7.249481,5.171736,5.118194,7.97355,8.496845,0.0,33.679062,38.015629,19.832598,29.000002,-14.803085,20.034128
2020-06-01 01:24:00,0.0,5.222517,72.76075,7.734901,73.490097,8.153556,71.96035,8.747443,9.417417,8.996645,5.181724,5.138637,7.247346,7.236666,5.168257,5.114741,7.960736,8.456264,0.0,33.691563,38.0485,19.832598,29.000002,-14.803085,20.018553
2020-06-01 01:25:00,0.0,5.233196,72.933136,7.708315,73.685631,8.115607,72.098869,8.747443,9.408873,8.975286,5.181665,5.133739,7.215307,7.215307,5.165749,5.110986,7.932969,8.434904,0.0,33.664505,37.901066,19.830265,29.000002,-14.803085,20.008768
2020-06-01 01:26:00,0.0,5.243875,73.047241,7.691535,73.843681,8.082654,72.334259,8.747443,9.37897,8.966743,5.175595,5.133741,7.208899,7.19822,5.161705,5.107302,7.911609,8.415681,0.0,33.667839,38.114052,19.804613,29.000002,-14.803085,20.004099
2020-06-01 01:27:00,0.0,5.235332,73.099586,7.674866,73.82058,8.047163,72.424316,8.724126,9.355475,8.932568,5.166954,5.133826,7.178997,7.176861,5.157565,5.10383,7.892387,8.383643,0.0,33.690922,38.001274,19.78363,29.000002,-14.803085,19.989145
2020-06-01 01:28:00,0.0,5.143487,73.190948,7.64789,73.879128,8.017163,72.487518,8.682158,9.338387,8.928296,5.16685,5.121241,7.166182,7.161909,5.154368,5.10137,7.871027,8.360147,0.0,33.700584,38.048943,19.760313,29.000002,-14.803085,19.980398
2020-06-01 01:29:00,0.0,5.085819,73.333084,7.621997,74.091972,7.988192,72.544044,8.637856,9.30635,8.904801,5.166855,5.118711,7.142687,7.121326,5.150911,5.098199,7.847533,8.340924,0.0,33.700443,37.980873,19.723003,29.000002,-14.803085,19.974695
2020-06-01 01:30:00,0.0,5.13708,73.459023,7.596874,74.231506,7.962151,72.460716,8.635526,9.299942,8.889851,5.166823,5.118663,7.119192,7.117056,5.147513,5.094991,7.838989,8.315293,0.0,33.680553,38.065639,19.720671,28.000002,-14.803085,19.974749
2020-06-01 01:31:00,0.0,5.107178,73.537132,7.586929,74.292107,7.951877,72.725616,8.635526,9.265767,8.84286,5.148016,5.118752,7.097833,7.089289,5.145017,5.091047,7.819767,8.287527,0.0,33.688652,37.932693,19.720671,29.000002,-14.803085,19.954786
2020-06-01 01:32:00,0.0,5.331447,73.72316,7.570992,74.560593,7.932286,72.769684,8.635526,9.24868,8.808686,5.141645,5.118679,7.074338,7.085018,5.143438,5.094194,7.817629,8.298207,0.0,33.658749,37.956718,19.720671,28.000002,-14.803085,19.946236
2020-06-01 01:33:00,0.0,5.408339,74.027245,7.580786,74.875069,7.915268,72.945496,8.630862,9.223049,8.791598,5.136595,5.118572,7.08929,7.097833,5.143135,5.093869,7.798407,8.304614,0.0,33.675655,38.085659,19.720671,29.000002,-14.803085,19.943403
2020-06-01 01:34:00,0.0,5.248147,74.152618,7.596699,75.049858,7.872239,73.056496,8.556249,9.195283,8.761697,5.136614,5.118601,7.063659,7.102105,5.141355,5.092621,7.789864,8.300344,0.0,33.681194,38.219181,19.720671,29.000002,-14.803085,19.938061
2020-06-01 01:35:00,0.0,5.254555,74.268074,7.596945,75.268608,7.841612,73.041481,8.523605,9.173924,8.746745,5.136586,5.118518,7.061523,7.097834,5.139302,5.090044,7.783455,8.315294,0.0,33.715855,37.998333,19.720671,28.000002,-14.803085,19.915262
